Fonte;Classe;Tipo;Agrupador;Composicao;UNIDADE;ORIGEM DE PREÇO;CUSTO TOTAL;VINCULO;Codigo
1;CHOR CUSTOS HORÁRIOS DE MÁQUINAS E EQUIPAMENTOS;0329 COMPOSIÇÕES AUXILIARES;;91274 PLACA VIBRATÓRIA REVERSÍVEL COM MOTOR 4 TEMPOS A GASOLINA, FORÇA CENTRÍFUGA DE 25 KN (2500 KGF), POTÊNCIA 5,5 CV - JUROS. AF 08/2015;H;ATRIBUÍDO SÃO PAULO;0,05;CAIXA REFERENCIAL;CHOR 0329.91274
1;CHOR CUSTOS HORÁRIOS DE MÁQUINAS E EQUIPAMENTOS;0329 COMPOSIÇÕES AUXILIARES;;91275 PLACA VIBRATÓRIA REVERSÍVEL COM MOTOR 4 TEMPOS A GASOLINA, FORÇA CENTRÍFUGA DE 25 KN (2500 KGF), POTÊNCIA 5,5 CV - MANUTENÇÃO. AF 08/2015;H;ATRIBUÍDO SÃO PAULO;0,5;CAIXA REFERENCIAL;CHOR 0329.91275
1;CHOR CUSTOS HORÁRIOS DE MÁQUINAS E EQUIPAMENTOS;0329 COMPOSIÇÕES AUXILIARES;;91276 PLACA VIBRATÓRIA REVERSÍVEL COM MOTOR 4 TEMPOS A GASOLINA, FORÇA CENTRÍFUGA DE 25 KN (2500 KGF), POTÊNCIA 5,5 CV - MATERIAIS NA OPERAÇÃO. AF 08/2015;H;COLETADO;6,7;CAIXA REFERENCIAL;CHOR 0329.91276
1;CHOR CUSTOS HORÁRIOS DE MÁQUINAS E EQUIPAMENTOS;0329 COMPOSIÇÕES AUXILIARES;;"91279 CORTADORA DE PISO COM MOTOR 4 TEMPOS A GASOLINA, POTÊNCIA DE 13 HP, COM DISCO DE CORTE DIAMANTADO SEGMENTADO PARA CONCRETO, DIÂMETRO DE 350 MM, FURO DE 1"" (14 X 1"") - DEPRECIAÇÃO. AF 08/2015";H;COEFICIENTE DE REPRESENTATIVIDADE;0,57;CAIXA REFERENCIAL;CHOR 0329.91279
1;CHOR CUSTOS HORÁRIOS DE MÁQUINAS E EQUIPAMENTOS;0329 COMPOSIÇÕES AUXILIARES;;"91280 CORTADORA DE PISO COM MOTOR 4 TEMPOS A GASOLINA, POTÊNCIA DE 13 HP, COM DISCO DE CORTE DIAMANTADO SEGMENTADO PARA CONCRETO, DIÂMETRO DE 350 MM, FURO DE 1"" (14 X 1"") - JUROS. AF 08/2015";H;COEFICIENTE DE REPRESENTATIVIDADE;0,06;CAIXA REFERENCIAL;CHOR 0329.91280
1;CHOR CUSTOS HORÁRIOS DE MÁQUINAS E EQUIPAMENTOS;0329 COMPOSIÇÕES AUXILIARES;;"91281 CORTADORA DE PISO COM MOTOR 4 TEMPOS A GASOLINA, POTÊNCIA DE 13 HP, COM DISCO DE CORTE DIAMANTADO SEGMENTADO PARA CONCRETO, DIÂMETRO DE 350 MM, FURO DE 1"" (14 X 1"") - MANUTENÇÃO. AF 08/2015";H;COEFICIENTE DE REPRESENTATIVIDADE;0,71;CAIXA REFERENCIAL;CHOR 0329.91281
1;CHOR CUSTOS HORÁRIOS DE MÁQUINAS E EQUIPAMENTOS;0329 COMPOSIÇÕES AUXILIARES;;"91282 CORTADORA DE PISO COM MOTOR 4 TEMPOS A GASOLINA, POTÊNCIA DE 13 HP, COM DISCO DE CORTE DIAMANTADO SEGMENTADO PARA CONCRETO, DIÂMETRO DE 350 MM, FURO DE 1"" (14 X 1"") - MATERIAIS NA OPERAÇÃO. AF 08/2015";H;COLETADO;16,02;CAIXA REFERENCIAL;CHOR 0329.91282
1;CHOR CUSTOS HORÁRIOS DE MÁQUINAS E EQUIPAMENTOS;0329 COMPOSIÇÕES AUXILIARES;;91354 CAMINHÃO TOCO, PESO BRUTO TOTAL 14.300 KG, CARGA ÚTIL MÁXIMA 9590 KG, DISTÂNCIA ENTRE EIXOS 4,76 M, POTÊNCIA 185 CV (NÃO INCLUI CARROCERIA) - DEPRECIAÇÃO. AF 06/2014;H;ATRIBUÍDO SÃO PAULO;8,62;CAIXA REFERENCIAL;CHOR 0329.91354
1;CHOR CUSTOS HORÁRIOS DE MÁQUINAS E EQUIPAMENTOS;0329 COMPOSIÇÕES AUXILIARES;;91355 CAMINHÃO TOCO, PESO BRUTO TOTAL 14.300 KG, CARGA ÚTIL MÁXIMA 9590 KG, DISTÂNCIA ENTRE EIXOS 4,76 M, POTÊNCIA 185 CV (NÃO INCLUI CARROCERIA) - JUROS. AF 06/2014;H;ATRIBUÍDO SÃO PAULO;1,81;CAIXA REFERENCIAL;CHOR 0329.91355
1;CHOR CUSTOS HORÁRIOS DE MÁQUINAS E EQUIPAMENTOS;0329 COMPOSIÇÕES AUXILIARES;;91356 CAMINHÃO TOCO, PESO BRUTO TOTAL 14.300 KG, CARGA ÚTIL MÁXIMA 9590 KG, DISTÂNCIA ENTRE EIXOS 4,76 M, POTÊNCIA 185 CV (NÃO INCLUI CARROCERIA) - IMPOSTOS E SEGUROS. AF 06/2014;H;ATRIBUÍDO SÃO PAULO;0,7;CAIXA REFERENCIAL;CHOR 0329.91356
1;CHOR CUSTOS HORÁRIOS DE MÁQUINAS E EQUIPAMENTOS;0329 COMPOSIÇÕES AUXILIARES;;91359 CAMINHÃO PIPA 6.000 L, PESO BRUTO TOTAL 13.000 KG, DISTÂNCIA ENTRE EIXOS 4,80 M, POTÊNCIA 189 CV INCLUSIVE TANQUE DE AÇO PARA TRANSPORTE DE ÁGUA, CAPACIDADE 6 M3 - DEPRECIAÇÃO. AF 06/2014;H;ATRIBUÍDO SÃO PAULO;9,83;CAIXA REFERENCIAL;CHOR 0329.91359
1;CHOR CUSTOS HORÁRIOS DE MÁQUINAS E EQUIPAMENTOS;0329 COMPOSIÇÕES AUXILIARES;;91360 CAMINHÃO PIPA 6.000 L, PESO BRUTO TOTAL 13.000 KG, DISTÂNCIA ENTRE EIXOS 4,80 M, POTÊNCIA 189 CV INCLUSIVE TANQUE DE AÇO PARA TRANSPORTE DE ÁGUA, CAPACIDADE 6 M3 - JUROS. AF 06/2014;H;ATRIBUÍDO SÃO PAULO;2,06;CAIXA REFERENCIAL;CHOR 0329.91360
1;CHOR CUSTOS HORÁRIOS DE MÁQUINAS E EQUIPAMENTOS;0329 COMPOSIÇÕES AUXILIARES;;91361 CAMINHÃO PIPA 6.000 L, PESO BRUTO TOTAL 13.000 KG, DISTÂNCIA ENTRE EIXOS 4,80 M, POTÊNCIA 189 CV INCLUSIVE TANQUE DE AÇO PARA TRANSPORTE DE ÁGUA, CAPACIDADE 6 M3 - IMPOSTOS E SEGUROS. AF 06/2014;H;ATRIBUÍDO SÃO PAULO;0,79;CAIXA REFERENCIAL;CHOR 0329.91361
1;CHOR CUSTOS HORÁRIOS DE MÁQUINAS E EQUIPAMENTOS;0329 COMPOSIÇÕES AUXILIARES;;91367 CAMINHÃO BASCULANTE 6 M3, PESO BRUTO TOTAL 16.000 KG, CARGA ÚTIL MÁXIMA 13.071 KG, DISTÂNCIA ENTRE EIXOS 4,80 M, POTÊNCIA 230 CV INCLUSIVE CAÇAMBA METÁLICA - DEPRECIAÇÃO. AF 06/2014;H;ATRIBUÍDO SÃO PAULO;12,72;CAIXA REFERENCIAL;CHOR 0329.91367
1;CHOR CUSTOS HORÁRIOS DE MÁQUINAS E EQUIPAMENTOS;0329 COMPOSIÇÕES AUXILIARES;;91368 CAMINHÃO BASCULANTE 6 M3, PESO BRUTO TOTAL 16.000 KG, CARGA ÚTIL MÁXIMA 13.071 KG, DISTÂNCIA ENTRE EIXOS 4,80 M, POTÊNCIA 230 CV INCLUSIVE CAÇAMBA METÁLICA - JUROS. AF 06/2014;H;ATRIBUÍDO SÃO PAULO;2,35;CAIXA REFERENCIAL;CHOR 0329.91368
1;CHOR CUSTOS HORÁRIOS DE MÁQUINAS E EQUIPAMENTOS;0329 COMPOSIÇÕES AUXILIARES;;91369 CAMINHÃO BASCULANTE 6 M3, PESO BRUTO TOTAL 16.000 KG, CARGA ÚTIL MÁXIMA 13.071 KG, DISTÂNCIA ENTRE EIXOS 4,80 M, POTÊNCIA 230 CV INCLUSIVE CAÇAMBA METÁLICA - IMPOSTOS E SEGUROS. AF 06/2014;H;ATRIBUÍDO SÃO PAULO;0,92;CAIXA REFERENCIAL;CHOR 0329.91369
1;CHOR CUSTOS HORÁRIOS DE MÁQUINAS E EQUIPAMENTOS;0329 COMPOSIÇÕES AUXILIARES;;91375 CAMINHÃO TOCO, PESO BRUTO TOTAL 16.000 KG, CARGA ÚTIL MÁXIMA DE 10.685 KG, DISTÂNCIA ENTRE EIXOS 4,80 M, POTÊNCIA 189 CV EXCLUSIVE CARROCERIA - DEPRECIAÇÃO. AF 06/2014;H;ATRIBUÍDO SÃO PAULO;7,26;CAIXA REFERENCIAL;CHOR 0329.91375
1;CHOR CUSTOS HORÁRIOS DE MÁQUINAS E EQUIPAMENTOS;0329 COMPOSIÇÕES AUXILIARES;;91376 CAMINHÃO TOCO, PESO BRUTO TOTAL 16.000 KG, CARGA ÚTIL MÁXIMA DE 10.685 KG, DISTÂNCIA ENTRE EIXOS 4,80 M, POTÊNCIA 189 CV EXCLUSIVE CARROCERIA - JUROS. AF 06/2014;H;ATRIBUÍDO SÃO PAULO;1,52;CAIXA REFERENCIAL;CHOR 0329.91376
1;CHOR CUSTOS HORÁRIOS DE MÁQUINAS E EQUIPAMENTOS;0329 COMPOSIÇÕES AUXILIARES;;91377 CAMINHÃO TOCO, PESO BRUTO TOTAL 16.000 KG, CARGA ÚTIL MÁXIMA DE 10.685 KG, DISTÂNCIA ENTRE EIXOS 4,80 M, POTÊNCIA 189 CV EXCLUSIVE CARROCERIA - IMPOSTOS E SEGUROS. AF 06/2014;H;ATRIBUÍDO SÃO PAULO;0,59;CAIXA REFERENCIAL;CHOR 0329.91377
1;CHOR CUSTOS HORÁRIOS DE MÁQUINAS E EQUIPAMENTOS;0329 COMPOSIÇÕES AUXILIARES;;91380 CAMINHÃO BASCULANTE 10 M3, TRUCADO CABINE SIMPLES, PESO BRUTO TOTAL 23.000 KG, CARGA ÚTIL MÁXIMA 15.935 KG, DISTÂNCIA ENTRE EIXOS 4,80 M, POTÊNCIA 230 CV INCLUSIVE CAÇAMBA METÁLICA - DEPRECIAÇÃO. AF 06/2014;H;ATRIBUÍDO SÃO PAULO;14,39;CAIXA REFERENCIAL;CHOR 0329.91380
1;CHOR CUSTOS HORÁRIOS DE MÁQUINAS E EQUIPAMENTOS;0329 COMPOSIÇÕES AUXILIARES;;91381 CAMINHÃO BASCULANTE 10 M3, TRUCADO CABINE SIMPLES, PESO BRUTO TOTAL 23.000 KG, CARGA ÚTIL MÁXIMA 15.935 KG, DISTÂNCIA ENTRE EIXOS 4,80 M, POTÊNCIA 230 CV INCLUSIVE CAÇAMBA METÁLICA - JUROS. AF 06/2014;H;ATRIBUÍDO SÃO PAULO;2,65;CAIXA REFERENCIAL;CHOR 0329.91381
1;CHOR CUSTOS HORÁRIOS DE MÁQUINAS E EQUIPAMENTOS;0329 COMPOSIÇÕES AUXILIARES;;91382 CAMINHÃO BASCULANTE 10 M3, TRUCADO CABINE SIMPLES, PESO BRUTO TOTAL 23.000 KG, CARGA ÚTIL MÁXIMA 15.935 KG, DISTÂNCIA ENTRE EIXOS 4,80 M, POTÊNCIA 230 CV INCLUSIVE CAÇAMBA METÁLICA - IMPOSTOS E SEGUROS. AF 06/2014;H;ATRIBUÍDO SÃO PAULO;1,03;CAIXA REFERENCIAL;CHOR 0329.91382
1;CHOR CUSTOS HORÁRIOS DE MÁQUINAS E EQUIPAMENTOS;0329 COMPOSIÇÕES AUXILIARES;;91383 CAMINHÃO BASCULANTE 10 M3, TRUCADO CABINE SIMPLES, PESO BRUTO TOTAL 23.000 KG, CARGA ÚTIL MÁXIMA 15.935 KG, DISTÂNCIA ENTRE EIXOS 4,80 M, POTÊNCIA 230 CV INCLUSIVE CAÇAMBA METÁLICA - MANUTENÇÃO. AF 06/2014;H;ATRIBUÍDO SÃO PAULO;26,98;CAIXA REFERENCIAL;CHOR 0329.91383
1;CHOR CUSTOS HORÁRIOS DE MÁQUINAS E EQUIPAMENTOS;0329 COMPOSIÇÕES AUXILIARES;;91384 CAMINHÃO BASCULANTE 10 M3, TRUCADO CABINE SIMPLES, PESO BRUTO TOTAL 23.000 KG, CARGA ÚTIL MÁXIMA 15.935 KG, DISTÂNCIA ENTRE EIXOS 4,80 M, POTÊNCIA 230 CV INCLUSIVE CAÇAMBA METÁLICA - MATERIAIS NA OPERAÇÃO. AF 06/2014;H;COLETADO;79,86;CAIXA REFERENCIAL;CHOR 0329.91384
1;CHOR CUSTOS HORÁRIOS DE MÁQUINAS E EQUIPAMENTOS;0329 COMPOSIÇÕES AUXILIARES;;91390 CAMINHÃO TOCO, PBT 14.300 KG, CARGA ÚTIL MÁX. 9.710 KG, DIST. ENTRE EIXOS 3,56 M, POTÊNCIA 185 CV, INCLUSIVE CARROCERIA FIXA ABERTA DE MADEIRA P/ TRANSPORTE GERAL DE CARGA SECA, DIMEN. APROX. 2,50 X 6,50 X 0,50 M - DEPRECIAÇÃO. AF 06/2014;H;ATRIBUÍDO SÃO PAULO;9,37;CAIXA REFERENCIAL;CHOR 0329.91390
1;CHOR CUSTOS HORÁRIOS DE MÁQUINAS E EQUIPAMENTOS;0329 COMPOSIÇÕES AUXILIARES;;91391 CAMINHÃO TOCO, PBT 14.300 KG, CARGA ÚTIL MÁX. 9.710 KG, DIST. ENTRE EIXOS 3,56 M, POTÊNCIA 185 CV, INCLUSIVE CARROCERIA FIXA ABERTA DE MADEIRA P/ TRANSPORTE GERAL DE CARGA SECA, DIMEN. APROX. 2,50 X 6,50 X 0,50 M - JUROS. AF 06/2014;H;ATRIBUÍDO SÃO PAULO;1,96;CAIXA REFERENCIAL;CHOR 0329.91391
1;CHOR CUSTOS HORÁRIOS DE MÁQUINAS E EQUIPAMENTOS;0329 COMPOSIÇÕES AUXILIARES;;91392 CAMINHÃO TOCO, PBT 14.300 KG, CARGA ÚTIL MÁX. 9.710 KG, DIST. ENTRE EIXOS 3,56 M, POTÊNCIA 185 CV, INCLUSIVE CARROCERIA FIXA ABERTA DE MADEIRA P/ TRANSPORTE GERAL DE CARGA SECA, DIMEN. APROX. 2,50 X 6,50 X 0,50 M - IMPOSTOS E SEGUROS. AF 06/2014;H;ATRIBUÍDO SÃO PAULO;0,75;CAIXA REFERENCIAL;CHOR 0329.91392
1;CHOR CUSTOS HORÁRIOS DE MÁQUINAS E EQUIPAMENTOS;0329 COMPOSIÇÕES AUXILIARES;;91396 CAMINHÃO PIPA 10.000 L TRUCADO, PESO BRUTO TOTAL 23.000 KG, CARGA ÚTIL MÁXIMA 15.935 KG, DISTÂNCIA ENTRE EIXOS 4,8 M, POTÊNCIA 230 CV, INCLUSIVE TANQUE DE AÇO PARA TRANSPORTE DE ÁGUA - DEPRECIAÇÃO. AF 06/2014;H;ATRIBUÍDO SÃO PAULO;12,6;CAIXA REFERENCIAL;CHOR 0329.91396
1;CHOR CUSTOS HORÁRIOS DE MÁQUINAS E EQUIPAMENTOS;0329 COMPOSIÇÕES AUXILIARES;;91397 CAMINHÃO PIPA 10.000 L TRUCADO, PESO BRUTO TOTAL 23.000 KG, CARGA ÚTIL MÁXIMA 15.935 KG, DISTÂNCIA ENTRE EIXOS 4,8 M, POTÊNCIA 230 CV, INCLUSIVE TANQUE DE AÇO PARA TRANSPORTE DE ÁGUA - JUROS. AF 06/2014;H;ATRIBUÍDO SÃO PAULO;2,64;CAIXA REFERENCIAL;CHOR 0329.91397
1;CHOR CUSTOS HORÁRIOS DE MÁQUINAS E EQUIPAMENTOS;0329 COMPOSIÇÕES AUXILIARES;;91398 CAMINHÃO PIPA 10.000 L TRUCADO, PESO BRUTO TOTAL 23.000 KG, CARGA ÚTIL MÁXIMA 15.935 KG, DISTÂNCIA ENTRE EIXOS 4,8 M, POTÊNCIA 230 CV, INCLUSIVE TANQUE DE AÇO PARA TRANSPORTE DE ÁGUA - IMPOSTOS E SEGUROS. AF 06/2014;H;ATRIBUÍDO SÃO PAULO;1,02;CAIXA REFERENCIAL;CHOR 0329.91398
1;CHOR CUSTOS HORÁRIOS DE MÁQUINAS E EQUIPAMENTOS;0329 COMPOSIÇÕES AUXILIARES;;91402 CAMINHÃO BASCULANTE 6 M3 TOCO, PESO BRUTO TOTAL 16.000 KG, CARGA ÚTIL MÁXIMA 11.130 KG, DISTÂNCIA ENTRE EIXOS 5,36 M, POTÊNCIA 185 CV, INCLUSIVE CAÇAMBA METÁLICA - IMPOSTOS E SEGUROS. AF 06/2014;H;ATRIBUÍDO SÃO PAULO;0,87;CAIXA REFERENCIAL;CHOR 0329.91402
1;CHOR CUSTOS HORÁRIOS DE MÁQUINAS E EQUIPAMENTOS;0329 COMPOSIÇÕES AUXILIARES;;91466 GUINDAUTO HIDRÁULICO, CAPACIDADE MÁXIMA DE CARGA 6200 KG, MOMENTO MÁXIMO DE CARGA 11,7 TM, ALCANCE MÁXIMO HORIZONTAL 9,70 M, INCLUSIVE CAMINHÃO TOCO PBT 16.000 KG, POTÊNCIA DE 189 CV - IMPOSTOS E SEGUROS. AF 08/2015;H;ATRIBUÍDO SÃO PAULO;0,79;CAIXA REFERENCIAL;CHOR 0329.91466
1;CHOR CUSTOS HORÁRIOS DE MÁQUINAS E EQUIPAMENTOS;0329 COMPOSIÇÕES AUXILIARES;;91467 GUINDAUTO HIDRÁULICO, CAPACIDADE MÁXIMA DE CARGA 6200 KG, MOMENTO MÁXIMO DE CARGA 11,7 TM, ALCANCE MÁXIMO HORIZONTAL 9,70 M, INCLUSIVE CAMINHÃO TOCO PBT 16.000 KG, POTÊNCIA DE 189 CV - MATERIAIS NA OPERAÇÃO. AF 08/2015;H;COLETADO;89,06;CAIXA REFERENCIAL;CHOR 0329.91467
1;CHOR CUSTOS HORÁRIOS DE MÁQUINAS E EQUIPAMENTOS;0329 COMPOSIÇÕES AUXILIARES;;91468 ESPARGIDOR DE ASFALTO PRESSURIZADO, TANQUE 6 M3 COM ISOLAÇÃO TÉRMICA, AQUECIDO COM 2 MAÇARICOS, COM BARRA ESPARGIDORA 3,60 M, MONTADO SOBRE CAMINHÃO  TOCO, PBT 14.300 KG, POTÊNCIA 185 CV - DEPRECIAÇÃO. AF 08/2015;H;ATRIBUÍDO SÃO PAULO;13,6;CAIXA REFERENCIAL;CHOR 0329.91468
1;CHOR CUSTOS HORÁRIOS DE MÁQUINAS E EQUIPAMENTOS;0329 COMPOSIÇÕES AUXILIARES;;91469 ESPARGIDOR DE ASFALTO PRESSURIZADO, TANQUE 6 M3 COM ISOLAÇÃO TÉRMICA, AQUECIDO COM 2 MAÇARICOS, COM BARRA ESPARGIDORA 3,60 M, MONTADO SOBRE CAMINHÃO  TOCO, PBT 14.300 KG, POTÊNCIA 185 CV - JUROS. AF 08/2015;H;ATRIBUÍDO SÃO PAULO;2,94;CAIXA REFERENCIAL;CHOR 0329.91469
1;CHOR CUSTOS HORÁRIOS DE MÁQUINAS E EQUIPAMENTOS;0329 COMPOSIÇÕES AUXILIARES;;91484 ESPARGIDOR DE ASFALTO PRESSURIZADO, TANQUE 6 M3 COM ISOLAÇÃO TÉRMICA, AQUECIDO COM 2 MAÇARICOS, COM BARRA ESPARGIDORA 3,60 M, MONTADO SOBRE CAMINHÃO  TOCO, PBT 14.300 KG, POTÊNCIA 185 CV - IMPOSTOS E SEGUROS. AF 08/2015;H;ATRIBUÍDO SÃO PAULO;0,93;CAIXA REFERENCIAL;CHOR 0329.91484
1;CHOR CUSTOS HORÁRIOS DE MÁQUINAS E EQUIPAMENTOS;0329 COMPOSIÇÕES AUXILIARES;;91485 ESPARGIDOR DE ASFALTO PRESSURIZADO, TANQUE 6 M3 COM ISOLAÇÃO TÉRMICA, AQUECIDO COM 2 MAÇARICOS, COM BARRA ESPARGIDORA 3,60 M, MONTADO SOBRE CAMINHÃO  TOCO, PBT 14.300 KG, POTÊNCIA 185 CV - MATERIAIS NA OPERAÇÃO. AF 08/2015;H;COLETADO;120,88;CAIXA REFERENCIAL;CHOR 0329.91485
1;CHOR CUSTOS HORÁRIOS DE MÁQUINAS E EQUIPAMENTOS;0329 COMPOSIÇÕES AUXILIARES;;91529 COMPACTADOR DE SOLOS DE PERCUSSÃO (SOQUETE) COM MOTOR A GASOLINA 4 TEMPOS, POTÊNCIA 4 CV - DEPRECIAÇÃO. AF 08/2015;H;ATRIBUÍDO SÃO PAULO;0,59;CAIXA REFERENCIAL;CHOR 0329.91529
1;CHOR CUSTOS HORÁRIOS DE MÁQUINAS E EQUIPAMENTOS;0329 COMPOSIÇÕES AUXILIARES;;91530 COMPACTADOR DE SOLOS DE PERCUSSÃO (SOQUETE) COM MOTOR A GASOLINA 4 TEMPOS, POTÊNCIA 4 CV - JUROS. AF 08/2015;H;ATRIBUÍDO SÃO PAULO;0,08;CAIXA REFERENCIAL;CHOR 0329.91530
1;CHOR CUSTOS HORÁRIOS DE MÁQUINAS E EQUIPAMENTOS;0329 COMPOSIÇÕES AUXILIARES;;91531 COMPACTADOR DE SOLOS DE PERCUSSÃO (SOQUETE) COM MOTOR A GASOLINA 4 TEMPOS, POTÊNCIA 4 CV - MANUTENÇÃO. AF 08/2015;H;ATRIBUÍDO SÃO PAULO;0,74;CAIXA REFERENCIAL;CHOR 0329.91531
1;CHOR CUSTOS HORÁRIOS DE MÁQUINAS E EQUIPAMENTOS;0329 COMPOSIÇÕES AUXILIARES;;91532 COMPACTADOR DE SOLOS DE PERCUSSÃO (SOQUETE) COM MOTOR A GASOLINA 4 TEMPOS, POTÊNCIA 4 CV - MATERIAIS NA OPERAÇÃO. AF 08/2015;H;COLETADO;4,86;CAIXA REFERENCIAL;CHOR 0329.91532
1;CHOR CUSTOS HORÁRIOS DE MÁQUINAS E EQUIPAMENTOS;0329 COMPOSIÇÕES AUXILIARES;;91629 GUINDAUTO HIDRÁULICO, CAPACIDADE MÁXIMA DE CARGA 6500 KG, MOMENTO MÁXIMO DE CARGA 5,8 TM, ALCANCE MÁXIMO HORIZONTAL 7,60 M, INCLUSIVE CAMINHÃO TOCO PBT 9.700 KG, POTÊNCIA DE 160 CV - DEPRECIAÇÃO. AF 08/2015;H;ATRIBUÍDO SÃO PAULO;9,04;CAIXA REFERENCIAL;CHOR 0329.91629
1;CHOR CUSTOS HORÁRIOS DE MÁQUINAS E EQUIPAMENTOS;0329 COMPOSIÇÕES AUXILIARES;;91630 GUINDAUTO HIDRÁULICO, CAPACIDADE MÁXIMA DE CARGA 6500 KG, MOMENTO MÁXIMO DE CARGA 5,8 TM, ALCANCE MÁXIMO HORIZONTAL 7,60 M, INCLUSIVE CAMINHÃO TOCO PBT 9.700 KG, POTÊNCIA DE 160 CV - JUROS. AF 08/2015;H;ATRIBUÍDO SÃO PAULO;1,89;CAIXA REFERENCIAL;CHOR 0329.91630
1;CHOR CUSTOS HORÁRIOS DE MÁQUINAS E EQUIPAMENTOS;0329 COMPOSIÇÕES AUXILIARES;;91631 GUINDAUTO HIDRÁULICO, CAPACIDADE MÁXIMA DE CARGA 6500 KG, MOMENTO MÁXIMO DE CARGA 5,8 TM, ALCANCE MÁXIMO HORIZONTAL 7,60 M, INCLUSIVE CAMINHÃO TOCO PBT 9.700 KG, POTÊNCIA DE 160 CV - IMPOSTOS E SEGUROS. AF 08/2015;H;ATRIBUÍDO SÃO PAULO;0,73;CAIXA REFERENCIAL;CHOR 0329.91631
1;CHOR CUSTOS HORÁRIOS DE MÁQUINAS E EQUIPAMENTOS;0329 COMPOSIÇÕES AUXILIARES;;91632 GUINDAUTO HIDRÁULICO, CAPACIDADE MÁXIMA DE CARGA 6500 KG, MOMENTO MÁXIMO DE CARGA 5,8 TM, ALCANCE MÁXIMO HORIZONTAL 7,60 M, INCLUSIVE CAMINHÃO TOCO PBT 9.700 KG, POTÊNCIA DE 160 CV - MANUTENÇÃO. AF 08/2015;H;ATRIBUÍDO SÃO PAULO;16,97;CAIXA REFERENCIAL;CHOR 0329.91632
1;CHOR CUSTOS HORÁRIOS DE MÁQUINAS E EQUIPAMENTOS;0329 COMPOSIÇÕES AUXILIARES;;91633 GUINDAUTO HIDRÁULICO, CAPACIDADE MÁXIMA DE CARGA 6500 KG, MOMENTO MÁXIMO DE CARGA 5,8 TM, ALCANCE MÁXIMO HORIZONTAL 7,60 M, INCLUSIVE CAMINHÃO TOCO PBT 9.700 KG, POTÊNCIA DE 160 CV - MATERIAIS NA OPERAÇÃO. AF 08/2015;H;COLETADO;75,38;CAIXA REFERENCIAL;CHOR 0329.91633
1;CHOR CUSTOS HORÁRIOS DE MÁQUINAS E EQUIPAMENTOS;0329 COMPOSIÇÕES AUXILIARES;;91640 CAMINHÃO DE TRANSPORTE DE MATERIAL ASFÁLTICO 30.000 L, COM CAVALO MECÂNICO DE CAPACIDADE MÁXIMA DE TRAÇÃO COMBINADO DE 66.000 KG, POTÊNCIA 360 CV, INCLUSIVE TANQUE DE ASFALTO COM SERPENTINA - DEPRECIAÇÃO. AF 08/2015;H;ATRIBUÍDO SÃO PAULO;22,28;CAIXA REFERENCIAL;CHOR 0329.91640
1;CHOR CUSTOS HORÁRIOS DE MÁQUINAS E EQUIPAMENTOS;0329 COMPOSIÇÕES AUXILIARES;;91641 CAMINHÃO DE TRANSPORTE DE MATERIAL ASFÁLTICO 30.000 L, COM CAVALO MECÂNICO DE CAPACIDADE MÁXIMA DE TRAÇÃO COMBINADO DE 66.000 KG, POTÊNCIA 360 CV, INCLUSIVE TANQUE DE ASFALTO COM SERPENTINA - JUROS. AF 08/2015;H;ATRIBUÍDO SÃO PAULO;4,67;CAIXA REFERENCIAL;CHOR 0329.91641
1;CHOR CUSTOS HORÁRIOS DE MÁQUINAS E EQUIPAMENTOS;0329 COMPOSIÇÕES AUXILIARES;;91642 CAMINHÃO DE TRANSPORTE DE MATERIAL ASFÁLTICO 30.000 L, COM CAVALO MECÂNICO DE CAPACIDADE MÁXIMA DE TRAÇÃO COMBINADO DE 66.000 KG, POTÊNCIA 360 CV, INCLUSIVE TANQUE DE ASFALTO COM SERPENTINA - IMPOSTOS E SEGUROS. AF 08/2015;H;ATRIBUÍDO SÃO PAULO;1,81;CAIXA REFERENCIAL;CHOR 0329.91642
1;CHOR CUSTOS HORÁRIOS DE MÁQUINAS E EQUIPAMENTOS;0329 COMPOSIÇÕES AUXILIARES;;91643 CAMINHÃO DE TRANSPORTE DE MATERIAL ASFÁLTICO 30.000 L, COM CAVALO MECÂNICO DE CAPACIDADE MÁXIMA DE TRAÇÃO COMBINADO DE 66.000 KG, POTÊNCIA 360 CV, INCLUSIVE TANQUE DE ASFALTO COM SERPENTINA - MANUTENÇÃO. AF 08/2015;H;ATRIBUÍDO SÃO PAULO;41,77;CAIXA REFERENCIAL;CHOR 0329.91643
1;CHOR CUSTOS HORÁRIOS DE MÁQUINAS E EQUIPAMENTOS;0329 COMPOSIÇÕES AUXILIARES;;91644 CAMINHÃO DE TRANSPORTE DE MATERIAL ASFÁLTICO 30.000 L, COM CAVALO MECÂNICO DE CAPACIDADE MÁXIMA DE TRAÇÃO COMBINADO DE 66.000 KG, POTÊNCIA 360 CV, INCLUSIVE TANQUE DE ASFALTO COM SERPENTINA - MATERIAIS NA OPERAÇÃO. AF 08/2015;H;COLETADO;169,64;CAIXA REFERENCIAL;CHOR 0329.91644
